x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-113.47,53.67,53.67,-113.47,3012212.1984.08,3012212,Aug,Monthly,AB,Aug-84,16.8,C,23.5,C,10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1984.09,3012212,Sep,Monthly,AB,Sep-84,7.2,C,12.3,C,2.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1984.10,3012212,Oct,Monthly,AB,Oct-84,1.4,C,6.2,C,-3.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1984.11,3012212,Nov,Monthly,AB,Nov-84,-10.5,C,-5.6,C,-15.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1984.12,3012212,Dec,Monthly,AB,Dec-84,-17.9,C,-12.4,C,-23.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.01,3012212,Jan,Monthly,AB,Jan-85,-9.9,C,-4.2,C,-15.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.02,3012212,Feb,Monthly,AB,Feb-85,-13.5,C,-7.3,C,-19.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.03,3012212,Mar,Monthly,AB,Mar-85,-2.1,C,2.9,C,-7.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.04,3012212,Apr,Monthly,AB,Apr-85,4,C,9.9,C,-1.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.05,3012212,May,Monthly,AB,May-85,12,C,18.9,C,5.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.06,3012212,Jun,Monthly,AB,Jun-85,12.4,C,19.2,C,5.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.07,3012212,Jul,Monthly,AB,Jul-85,16.9,C,23.8,C,10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.08,3012212,Aug,Monthly,AB,Aug-85,13.6,C,20,C,7.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.09,3012212,Sep,Monthly,AB,Sep-85,6.7,C,12.1,C,1.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.10,3012212,Oct,Monthly,AB,Oct-85,3,C,8.5,C,-2.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.11,3012212,Nov,Monthly,AB,Nov-85,-15,C,-10.1,C,-19.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1985.12,3012212,Dec,Monthly,AB,Dec-85,-6.5,C,-1.6,C,-11.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.01,3012212,Jan,Monthly,AB,Jan-86,-6.8,C,-2.1,C,-11.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.02,3012212,Feb,Monthly,AB,Feb-86,-13.6,C,-8.2,C,-19,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.03,3012212,Mar,Monthly,AB,Mar-86,0.2,C,4.9,C,-4.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.04,3012212,Apr,Monthly,AB,Apr-86,3.1,C,8.7,C,-2.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.05,3012212,May,Monthly,AB,May-86,11.4,C,18.4,C,4.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.06,3012212,Jun,Monthly,AB,Jun-86,14.4,C,20.8,C,7.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.07,3012212,Jul,Monthly,AB,Jul-86,14.7,C,19.7,C,9.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.08,3012212,Aug,Monthly,AB,Aug-86,15.7,C,22.7,C,8.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.09,3012212,Sep,Monthly,AB,Sep-86,7.9,C,13.1,C,2.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.10,3012212,Oct,Monthly,AB,Oct-86,6.3,C,12.5,C,0.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.11,3012212,Nov,Monthly,AB,Nov-86,-9.3,C,-4.2,C,-14.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1986.12,3012212,Dec,Monthly,AB,Dec-86,-5.3,C,-0.6,C,-9.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.01,3012212,Jan,Monthly,AB,Jan-87,-5.7,C,-0.6,C,-10.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.02,3012212,Feb,Monthly,AB,Feb-87,-4.3,C,0,C,-8.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.03,3012212,Mar,Monthly,AB,Mar-87,-6,C,-1.5,C,-10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.04,3012212,Apr,Monthly,AB,Apr-87,6.9,C,13.8,C,0,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.05,3012212,May,Monthly,AB,May-87,11.2,C,18.4,C,4.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.06,3012212,Jun,Monthly,AB,Jun-87,15.7,C,22.1,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.07,3012212,Jul,Monthly,AB,Jul-87,16.4,C,22.7,C,10.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.08,3012212,Aug,Monthly,AB,Aug-87,12.8,C,18,C,7.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.09,3012212,Sep,Monthly,AB,Sep-87,12.8,C,19.7,C,5.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.10,3012212,Oct,Monthly,AB,Oct-87,5.6,C,12,C,-0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.11,3012212,Nov,Monthly,AB,Nov-87,0.1,C,5.1,C,-4.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1987.12,3012212,Dec,Monthly,AB,Dec-87,-5.2,C,-0.2,C,-10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.01,3012212,Jan,Monthly,AB,Jan-88,-12.7,C,-7.9,C,-17.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.02,3012212,Feb,Monthly,AB,Feb-88,-8.8,C,-2.8,C,-14.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.03,3012212,Mar,Monthly,AB,Mar-88,1.1,C,7.3,C,-5.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.04,3012212,Apr,Monthly,AB,Apr-88,5.9,C,13.6,C,-1.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.05,3012212,May,Monthly,AB,May-88,12.4,C,20,C,4.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.06,3012212,Jun,Monthly,AB,Jun-88,15.5,C,21.6,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.07,3012212,Jul,Monthly,AB,Jul-88,15.6,C,21.6,C,9.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.08,3012212,Aug,Monthly,AB,Aug-88,15.1,C,20.8,C,9.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.09,3012212,Sep,Monthly,AB,Sep-88,10.5,C,16.5,C,4.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.10,3012212,Oct,Monthly,AB,Oct-88,6.2,C,12.7,C,-0.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.11,3012212,Nov,Monthly,AB,Nov-88,-4.7,C,0,C,-9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1988.12,3012212,Dec,Monthly,AB,Dec-88,-7.9,C,-3.2,C,-12.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.01,3012212,Jan,Monthly,AB,Jan-89,-9.8,C,-3.8,C,-15.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.02,3012212,Feb,Monthly,AB,Feb-89,-15.6,C,-9.7,C,-21.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.03,3012212,Mar,Monthly,AB,Mar-89,-10.4,C,-4.6,C,-16.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.04,3012212,Apr,Monthly,AB,Apr-89,4.8,C,11.8,C,-2.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.05,3012212,May,Monthly,AB,May-89,10,C,16.6,C,3.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.06,3012212,Jun,Monthly,AB,Jun-89,14.3,C,20.3,C,8.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.07,3012212,Jul,Monthly,AB,Jul-89,17.1,C,22.9,C,11.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.08,3012212,Aug,Monthly,AB,Aug-89,15.3,C,20.6,C,10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.09,3012212,Sep,Monthly,AB,Sep-89,10.4,C,17.2,C,3.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.10,3012212,Oct,Monthly,AB,Oct-89,4.1,C,10.5,C,-2.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.11,3012212,Nov,Monthly,AB,Nov-89,-3.7,C,0.9,C,-8.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1989.12,3012212,Dec,Monthly,AB,Dec-89,-7.7,C,-3.3,C,-12.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.01,3012212,Jan,Monthly,AB,Jan-90,-8.7,C,-4.1,C,-13.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.02,3012212,Feb,Monthly,AB,Feb-90,-11.1,C,-4.6,C,-17.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.03,3012212,Mar,Monthly,AB,Mar-90,-0.4,C,5.1,C,-5.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.04,3012212,Apr,Monthly,AB,Apr-90,3.7,C,9.4,C,-2.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.05,3012212,May,Monthly,AB,May-90,10.8,C,17.5,C,4.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.06,3012212,Jun,Monthly,AB,Jun-90,14.5,C,20.4,C,8.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.07,3012212,Jul,Monthly,AB,Jul-90,16.3,C,22.1,C,10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.08,3012212,Aug,Monthly,AB,Aug-90,16.1,C,22.3,C,9.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.09,3012212,Sep,Monthly,AB,Sep-90,12.8,C,19.8,C,5.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.10,3012212,Oct,Monthly,AB,Oct-90,2.4,C,7.9,C,-3.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.11,3012212,Nov,Monthly,AB,Nov-90,-8.3,C,-3,C,-13.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1990.12,3012212,Dec,Monthly,AB,Dec-90,-15,C,-8.9,C,-21,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.01,3012212,Jan,Monthly,AB,Jan-91,-12,C,-7.2,C,-16.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.02,3012212,Feb,Monthly,AB,Feb-91,-2,C,3,C,-7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.03,3012212,Mar,Monthly,AB,Mar-91,-5.9,C,-0.1,C,-11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.04,3012212,Apr,Monthly,AB,Apr-91,6.1,C,12.5,C,-0.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.05,3012212,May,Monthly,AB,May-91,10.7,C,17.3,C,4.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.06,3012212,Jun,Monthly,AB,Jun-91,13.6,C,18.9,C,8.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.07,3012212,Jul,Monthly,AB,Jul-91,16.9,C,23.6,C,10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.08,3012212,Aug,Monthly,AB,Aug-91,18.2,C,25.1,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.09,3012212,Sep,Monthly,AB,Sep-91,10.8,C,17.4,C,4.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.10,3012212,Oct,Monthly,AB,Oct-91,0.2,C,5.9,C,-5.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.11,3012212,Nov,Monthly,AB,Nov-91,-6.5,C,-1.2,C,-11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1991.12,3012212,Dec,Monthly,AB,Dec-91,-8.8,C,-4.4,C,-13.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.01,3012212,Jan,Monthly,AB,Jan-92,-6.4,C,-1.4,C,-11.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.02,3012212,Feb,Monthly,AB,Feb-92,-8,C,-3,C,-12.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.03,3012212,Mar,Monthly,AB,Mar-92,1.3,C,6.4,C,-3.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.04,3012212,Apr,Monthly,AB,Apr-92,5.2,C,11.4,C,-1.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.05,3012212,May,Monthly,AB,May-92,9.6,C,15.9,C,3.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.06,3012212,Jun,Monthly,AB,Jun-92,15.5,C,21.9,C,9.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.07,3012212,Jul,Monthly,AB,Jul-92,15.5,C,21.6,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.08,3012212,Aug,Monthly,AB,Aug-92,14.8,C,21.6,C,7.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.09,3012212,Sep,Monthly,AB,Sep-92,8.1,C,14.1,C,2.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.10,3012212,Oct,Monthly,AB,Oct-92,4.1,C,10.1,C,-1.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.11,3012212,Nov,Monthly,AB,Nov-92,-2.5,C,1.1,C,-6.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1992.12,3012212,Dec,Monthly,AB,Dec-92,-15.2,C,-10.1,C,-20.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.01,3012212,Jan,Monthly,AB,Jan-93,-14.2,C,-8.6,C,-19.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.02,3012212,Feb,Monthly,AB,Feb-93,-9.5,C,-4.3,C,-14.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.03,3012212,Mar,Monthly,AB,Mar-93,-1.4,C,3.7,C,-6.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.04,3012212,Apr,Monthly,AB,Apr-93,4.7,C,10.1,C,-0.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.05,3012212,May,Monthly,AB,May-93,11.9,C,18.7,C,5.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.06,3012212,Jun,Monthly,AB,Jun-93,13.6,C,19.3,C,7.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.07,3012212,Jul,Monthly,AB,Jul-93,14.7,C,20.1,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.08,3012212,Aug,Monthly,AB,Aug-93,14.7,C,20.5,C,8.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.09,3012212,Sep,Monthly,AB,Sep-93,10.4,C,16.9,C,3.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.10,3012212,Oct,Monthly,AB,Oct-93,5.1,C,11.8,C,-1.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.11,3012212,Nov,Monthly,AB,Nov-93,-4.8,C,0.3,C,-9.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1993.12,3012212,Dec,Monthly,AB,Dec-93,-5.8,C,-0.7,C,-10.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.01,3012212,Jan,Monthly,AB,Jan-94,-17.1,C,-12.4,C,-21.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.02,3012212,Feb,Monthly,AB,Feb-94,-19.5,C,-13.5,C,-25.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.03,3012212,Mar,Monthly,AB,Mar-94,-0.5,C,4.9,C,-5.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.04,3012212,Apr,Monthly,AB,Apr-94,5.1,C,12.1,C,-1.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.05,3012212,May,Monthly,AB,May-94,11,C,17.8,C,4.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.06,3012212,Jun,Monthly,AB,Jun-94,14,C,19.7,C,8.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.07,3012212,Jul,Monthly,AB,Jul-94,17.1,C,23,C,11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.08,3012212,Aug,Monthly,AB,Aug-94,15.8,C,22.3,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.09,3012212,Sep,Monthly,AB,Sep-94,13,C,19.9,C,6.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.10,3012212,Oct,Monthly,AB,Oct-94,4.4,C,10.5,C,-1.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.11,3012212,Nov,Monthly,AB,Nov-94,-5.7,C,-0.9,C,-10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1994.12,3012212,Dec,Monthly,AB,Dec-94,-11.4,C,-6.5,C,-16.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.01,3012212,Jan,Monthly,AB,Jan-95,-12.4,C,-7.8,C,-17,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.02,3012212,Feb,Monthly,AB,Feb-95,-10.2,C,-4.6,C,-15.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.03,3012212,Mar,Monthly,AB,Mar-95,-4.7,C,0.7,C,-10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.04,3012212,Apr,Monthly,AB,Apr-95,3.1,C,9.3,C,-3.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.05,3012212,May,Monthly,AB,May-95,10.9,C,18.3,C,3.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.06,3012212,Jun,Monthly,AB,Jun-95,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.07,3012212,Jul,Monthly,AB,Jul-95,16.1,C,22,C,10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.08,3012212,Aug,Monthly,AB,Aug-95,12.8,C,18.9,C,6.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.09,3012212,Sep,Monthly,AB,Sep-95,11.7,C,19.7,C,3.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.10,3012212,Oct,Monthly,AB,Oct-95,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.11,3012212,Nov,Monthly,AB,Nov-95,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1995.12,3012212,Dec,Monthly,AB,Dec-95,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.01,3012212,Jan,Monthly,AB,Jan-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.02,3012212,Feb,Monthly,AB,Feb-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.03,3012212,Mar,Monthly,AB,Mar-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.04,3012212,Apr,Monthly,AB,Apr-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.05,3012212,May,Monthly,AB,May-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.06,3012212,Jun,Monthly,AB,Jun-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.07,3012212,Jul,Monthly,AB,Jul-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.47,53.67,53.67,-113.47,3012212.1996.08,3012212,Aug,Monthly,AB,Aug-96,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
